name,address,city,state,zip_code,latitude,longitude,category,description,event_site_url,image_url,is_free,time_start,time_end,attending_count,interested_count,is_canceled,is_official
Chelsea Music Festival presents Jazz Doubleheader--Birnbaum & the Bach Preludes and Cardume Trio,"40a 10th Ave New York, NY 10014",New York,NY,10014,40.74148599999999,-74.008156,music,"Chelsea Music Festival celebrates its 15th season with nine evenings of concerts, conversation, and tastings with musicians, visual artists, chefs from June...",https://www.yelp.com/events/new-york-chelsea-music-festival-presents-jazz-doubleheader-birnbaum-and-the-bach-preludes-and-cardume-trio?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/s4vIudTbtbsrt6iczsifkQ/o.jpg,False,2024-06-22T19:00:00-04:00,,1,0,False,False
"Chelsea Music Festival ""Connecting the Dots"" presents Festa Junina","25 11th Avenue New York, NY, 10011",New York,NY,10011,40.7429434,-74.0091131,music,"Chelsea Music Festival celebrates its 15th season with nine evenings of concerts, conversation, and tastings with musicians, visual artists, chefs from June...",https://www.yelp.com/events/new-york-chelsea-music-festival-connecting-the-dots-presents-festa-junina?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/ouzdHS-FLWAWVdqv9Nq_rQ/o.jpg,True,2024-06-23T18:00:00-04:00,,1,0,False,False
Empowering Women through Art: Private Studio Visit & Discussion with Chiara Mecozzi,,New York,NY,,40.713,-74.0072,visual-arts,"Join us on Saturday, June 8th at 5pm for a very special studio visit and artist talk with Chiara Mecozzi, an Argentine-American fine artist who seeks to...",https://www.yelp.com/events/new-york-empowering-women-through-art-private-studio-visit-and-discussion-with-chiara-mecozzi?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/kk1oFsZLfoRRd1k6DfhrwA/o.jpg,False,2024-06-08T17:00:00-04:00,2024-06-08T19:30:00-04:00,1,0,False,False
Chelsea Music Festival presents Closing Reception--Cultivars | Kelly S. Williams,5,Jersey City,NJ,07302,40.7249473,-74.0472235,visual-arts,"Chelsea Music Festival celebrates its 15th season with nine evenings of concerts, conversation, and tastings with musicians, visual artists, chefs from June...",https://www.yelp.com/events/jersey-city-chelsea-music-festival-presents-closing-reception-cultivars-kelly-s-williams?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/qoTVU-tqaY1qF7Z22-26Gg/o.jpg,True,2024-06-27T18:00:00-04:00,,1,0,False,False
Chelsea Music Festival presents Reimagined Gems-- Vignettes Across Time,"315 West 22nd Street New York, NY, 10011",New York,NY,10011,40.74516510000001,-73.9996027,music,"Chelsea Music Festival celebrates its 15th season with nine evenings of concerts, conversation, and tastings with musicians, visual artists, chefs from June...",https://www.yelp.com/events/new-york-chelsea-music-festival-presents-reimagined-gems-vignettes-across-time?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/kn461BcVWCEOFzGJgC7YfA/o.jpg,False,2024-06-28T19:00:00-04:00,,1,0,False,False
"Chelsea Music Festival presents Superhero Brain, a Family Event","315 West 22nd Street New York, NY, 10011",New York,NY,10011,40.74516510000001,-73.9996027,kids-family,"Chelsea Music Festival celebrates its 15th season with nine evenings of concerts, conversation, and tastings with musicians, visual artists, chefs from June...",https://www.yelp.com/events/new-york-chelsea-music-festival-presents-superhero-brain-a-family-event?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/12pzP1hNHJrlLGAlg7Upmg/o.jpg,True,2024-06-29T10:30:00-04:00,,1,0,False,False
South Street Seaport Museum 2024 Vinyasa on a Vessel Series on the 1885 tall ship Wavertree,"12 Fulton Street, NYC, 10038",New York,NY,10038,40.7066419,-74.00366869999999,sports-active-life,"On Sunday, June 9, 2024, at 9am, Vinyasa on a Vessel returns to the South Street Seaport Museum aboard the 1885 tall ship Wavertree, located on Pier 16...",https://www.yelp.com/events/new-york-south-street-seaport-museum-2024-vinyasa-on-a-vessel-series-on-the-1885-tall-ship-wavertree?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/OLsAJr98EmdqmgJITOgnxQ/o.jpg,True,2024-06-09T09:00:00-04:00,,1,0,False,False
Nai-Ni Chen Dance Company Announces 2024 Summer Intensive,"287 E 10th St New York, NY 10009",New York,NY,10009,40.7281597,-73.9824369,performing-arts,"The Nai-Ni Chen Dance Company announces its 2024 Summer Intensive -- two weeks of dance, one session per week, held at the Center for Creativity and Dance...",https://www.yelp.com/events/new-york-nai-ni-chen-dance-company-announces-2024-summer-intensive?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/QXzZzSpfquj3pWkru87JvQ/o.jpg,False,2024-06-17T15:30:00-04:00,2024-06-28T16:00:00-04:00,1,0,False,False
Watson Adventures' Secrets of Governors Island Scavenger Hunt,10 S St,New York,NY,10004,40.6913770268785,-74.0164375305176,other,Leave the city behind and embark on a unique scavenger hunt adventure that's just a ferry ride away on Governors Island. You and your team will follow a...,https://www.yelp.com/events/new-york-watson-adventures-secrets-of-governors-island-scavenger-hunt-11?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/xhkoXMUZxqMnN7esAq_ZNw/o.jpg,False,2024-06-08T11:00:00-04:00,,1,0,False,False
Watson Adventures' High Line Hijinks Scavenger Hunt,820 Washington St,New York,NY,10014,40.7396039,-74.00847657515718,other,"Come explore the Meatpacking District - the trendy neighborhood that has sprung from an area of warehouses and historic buildings - and the High Line, the...",https://www.yelp.com/events/new-york-watson-adventures-high-line-hijinks-scavenger-hunt-20?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/H50i_LJnvl9GeB7wK8pFNg/o.jpg,False,2024-06-15T18:30:00-04:00,,1,0,False,False
Watson Adventures' Munch Around Chinatown Scavenger Hunt,67 Mulberry St,New York,NY,10013,40.715666,-73.999997,food-and-drink,"Join Watson Adventures on a unique food scavenger hunt for adults in Chinatown and Little Italy!

Discover the most unusual and enticing restaurants, cafes,...",https://www.yelp.com/events/new-york-watson-adventures-munch-around-chinatown-scavenger-hunt-24?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/2KZBLcZoje1mga9ayx2l7w/o.jpg,False,2024-06-22T12:00:00-04:00,,1,0,False,False
The 14th Annual Art of Brooklyn Film Festival,"Brooklyn, NY 11232",New York,NY,11232,40.656321,-74.005633,film,"See The Future of Film at the 2024 Art of Brooklyn Film Festival.
60 new indie films in all genres from around the way and around the world -- screening in...",https://www.yelp.com/events/new-york-the-14th-annual-art-of-brooklyn-film-festival-3?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/uEbyc-JOg5S2EGSqAX-uXg/o.jpg,False,2024-06-01T12:00:00-04:00,2024-06-08T22:00:00-04:00,1,0,False,False
Jersey City Craft Beer Fest,1 Audrey Zapp Dr.,Jersey City,NJ,07305,40.70745369999999,-74.0369892,food-and-drink,Looking for an Oktoberfest in June ? The Liberty State Park Terminal is hosting a beer fest with a local variety of 100+ styles of craft beer and cider...,https://www.yelp.com/events/jersey-city-jersey-city-craft-beer-fest-3?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/RXgZBMyfl9ts6uu2QL5DYA/o.jpg,False,2024-06-07T18:30:00-04:00,2024-06-07T22:00:00-04:00,1,0,False,False
St. Ann Italian Festival,704 Jefferson St.,Hoboken,NJ,07030,40.7464142,-74.0363962,food-and-drink,"A beloved local Hoboken event that features Italian eats, live music, a beer garden, games, and more! There will be the famous zeppoles, cheesesteaks, rice...",https://www.yelp.com/events/hoboken-st-ann-italian-festival?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/x7nRhwC2M2tywVoAfLVXmw/o.jpg,True,2024-07-24T00:00:00-04:00,2024-07-28T00:00:00-04:00,1,1,False,False
Theater Resources Unlimited Upcoming TRU Community Gathering via Zoom Social Media Strategies and the New Hot Things,,New York,NY,,40.713,-74.0072,performing-arts,"A dependable haven for artists in isolation, Theater Resources Unlimited (TRU) is now in its fourth year of non-stop weekly Community Gatherings this...",https://www.yelp.com/events/new-york-theater-resources-unlimited-upcoming-tru-community-gathering-via-zoom-social-media-strategies-and-the-new-hot-things?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/KxwNanGTzAvJzfZqkl6Lgw/o.jpg,False,2024-06-14T17:00:00-04:00,2024-06-14T19:00:00-04:00,1,0,False,False
BWAC Spring 2 2024 Art Exhibition,481 Van Brunt Street Door 7,Brooklyn,NY,11231,40.6736885,-74.01656249999999,visual-arts,"Short Descriptions BWAC Spring 2 2024 Exhibitions

Show Dates: June 1 to June 23, 2024
Opening receptions for all shows: Saturday, June 1, from 1 to 6...",https://www.yelp.com/events/brooklyn-bwac-spring-2-2024-art-exhibition?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/Duu4JibHa6yGOivYLafvtA/o.jpg,True,2024-06-01T13:00:00-04:00,2024-06-23T18:00:00-04:00,1,0,False,False
Serenity Yacht New Year's Eve 2025,78 South St,New York,NY,10038,40.7047376,-74.00341150000001,nightlife,Get ready to bring in the New Year like you never have before. If you're looking for a memorable and fun way to ring in 2025 then you're in the right place....,https://www.yelp.com/events/new-york-serenity-yacht-new-years-eve-2025?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/aouJevY7gLtTV-BOvSFJ4Q/o.jpg,False,2024-12-31T20:30:00-05:00,2025-01-01T00:30:00-05:00,1,0,False,False
BallDrop.com Presents: Cornucopia Princess NYE Party cruise,299 South St,New York,NY,10002,40.7098278392299,-73.9853025502194,nightlife,Bring in 2025 with your friends and family aboard the luxurious Cornucopia Princess yacht and celebrate aboard our NYC New Year's cruise! Hop on this yacht...,https://www.yelp.com/events/new-york-balldrop-com-presents-cornucopia-princess-nye-party-cruise?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/C-FIVHogOpoUf-1141pCrA/o.jpg,False,2024-12-31T20:00:00-05:00,2025-01-01T01:00:00-05:00,1,0,False,False
YY Dance Company presents the World Premiere of SOMEWHERE,219 W 19th St,New York,NY,10011,40.7422303,-73.9982715,performing-arts,"YY Dance Company presents the World Premiere of SOMEWHERE from Thursday, June 20 to Saturday, June 22, 2024, with showings at 7:30pm on June 20-22 with a...",https://www.yelp.com/events/new-york-yy-dance-company-presents-the-world-premiere-of-somewhere?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/xthpeh5m-lIEkKlfx8fMhQ/o.jpg,False,2024-06-20T19:30:00-04:00,2024-06-22T21:00:00-04:00,1,0,False,False
Ha! or Nah!: A Joke Lab *** TimeOut NY PICK! ***,173 Mulberry St,New York,NY,10013,40.7201394,-73.9973091,performing-arts,"Join our community of hilarious comedians (from HBO, Netflix, Comedy Central - and more!) for a night of heartwarming absurdity as they bring you their joke...",https://www.yelp.com/events/new-york-ha-or-nah-a-joke-lab-timeout-ny-pick-2?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,,False,2024-06-20T20:00:00-04:00,,1,0,False,False
Experience LONE WOLF: An Immersive Theater Experience at Brooklyn Art Haus from 6/6-6/16,24 Marcy Ave,Brooklyn,NY,11211,40.71343997804583,-73.9549377,performing-arts,"Brooklyn Art Haus (24 Marcy Ave) and SMPL MCHN present the NYC premiere of LONE WOLF, an immersive theater piece supported by a stellar ensemble cast that...",https://www.yelp.com/events/brooklyn-experience-lone-wolf-an-immersive-theater-experience-at-brooklyn-art-haus-from-6-6-6-16?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/bE4DmbHLgwEBNaiM_i41zQ/o.jpg,False,2024-06-06T19:30:00-04:00,2024-06-16T19:30:00-04:00,2,0,False,False
The Buoniconti Fund to Cure Paralysis presents: The 19th Annual Poker4life Charity Poker Tournament,54 W 21st St,New York,NY,10010,40.74118170000001,-73.99319539999999,charities,The Poker4Life Charity Poker Championship has attracted thousands of poker players and philanthropists over the last 18 years. We continue to raise money...,https://www.yelp.com/events/new-york-the-buoniconti-fund-to-cure-paralysis-presents-the-19th-annual-poker4life-charity-poker-tournament-2?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/RL_RnmN8bdfnYKf66sx28A/o.jpg,False,2024-06-13T18:00:00-04:00,,1,0,False,False
"Arlo Williamsburg: ArLOL Presents... Love, Sex & Magic: Comedy Variety Show",96 Wythe Avenue,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Make your worries disappear at New York's sexiest comedy variety show, presented by ArLO, the hilarious new comedy series by Arlo Hotels. Visitto Arlo...",https://www.yelp.com/events/brooklyn-arlo-williamsburg-arlol-presents-love-sex-and-magic-comedy-variety-show?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/rfbGvn8mB8BWWhGzOvAz9A/o.jpg,False,2024-06-07T00:00:00-04:00,,1,0,False,False
Water People Theater presents the New York Premiere of The Delicate Tears of the Waning Moon,"138 E 27th St, New York, NY 10016",New York,NY,10016,40.741578,-73.9826262,performing-arts,"Water People Theater presents the New York Premiere of The Delicate Tears of the Waning Moon (Las Dedicadas Lágrimas de la Luna Menguante) from Thursday,...",https://www.yelp.com/events/new-york-water-people-theater-presents-the-new-york-premiere-of-the-delicate-tears-of-the-waning-moon?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/IcggwJJXih4g6VVevIupTQ/o.jpg,False,2024-07-11T19:00:00-04:00,2024-07-21T22:00:00-04:00,1,0,False,False
Poster House First Friday,119 W 23rd St,New York,NY,10011,40.7433885071265,-73.9935075903394,visual-arts,"Poster House, the first museum in the United States dedicated to the global history of posters, will host its monthly ""First Friday"" event June 7, 2024 from...",https://www.yelp.com/events/new-york-poster-house-first-friday-10?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/CUsJ8jwvWVufO50GudAHmQ/o.jpg,True,2024-06-07T00:00:00-04:00,,1,0,False,False
"¡Arriba!: Celebrate the High Line's Birthday at our Fiesta in the Sky with DJ Mickey Pérez, Las Mariquitas, and Fuákata",820 Washington St,New York,NY,10014,40.7396039,-74.00847657515718,music,Dance the night away as we celebrate the High Line's 15th birthday. Groove to the live tunes of Las Mariquitas--New York City's energetic queer and trans...,https://www.yelp.com/events/new-york-arriba-celebrate-the-high-lines-birthday-at-our-fiesta-in-the-sky-with-dj-mickey-p%C3%A9rez-las-mariquitas-and-fu%C3%A1kata?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/PKGAC7LOsICgOUgPBD13Ng/o.jpg,True,2024-06-13T18:00:00-04:00,2024-06-13T21:00:00-04:00,1,0,False,False
Arlo SoHo Presents Cheap Therapy By Hoes With Feelings,231 Hudson St,New York,NY,10013,40.72442063968192,-74.00799634816717,food-and-drink,"Head over to Arlo SoHo on Friday, June 14, from 9:00 p.m. to 10:30 p.m., for an unforgettable night of laughter and healing with Karolena Theresa and...",https://www.yelp.com/events/new-york-arlo-soho-presents-cheap-therapy-by-hoes-with-feelings?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/xg0bXmhK0bsaBOpd1bK9QQ/o.jpg,False,2024-06-14T19:30:00-04:00,2024-06-14T22:30:00-04:00,1,0,False,False
DJ Series at Portside,230 Vesey St,New York,NY,10281,40.7141805,-74.0155677,music,Immerse yourself in the vibrant rhythms of summer with a curated DJ series that blends cutting-edge music and waterfront views to create an electrifying...,https://www.yelp.com/events/new-york-dj-series-at-portside?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/d6d24Kk-gHfw5AN_GGAShg/o.jpg,True,2024-06-12T12:00:00-04:00,2024-06-12T20:30:00-04:00,1,1,False,False
DJ Series at Portside,230 Vesey St,New York,NY,10281,40.7141805,-74.0155677,music,Immerse yourself in the vibrant rhythms of summer with a curated DJ series that blends cutting-edge music and waterfront views to create an electrifying...,https://www.yelp.com/events/new-york-dj-series-at-portside-2?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/JKCKPciVjTn2SbPx0cyHPQ/o.jpg,True,2024-06-26T12:00:00-04:00,,1,0,False,False
Arlo SoHo Presents Cheap Therapy By Hoes With Feelings,231 Hudson St,New York,NY,10013,40.72442063968192,-74.00799634816717,nightlife,"Head over to Arlo SoHo on Friday, June 21, from 7:30 p.m. to 10:30 p.m., for an unforgettable night of laughter and healing with Karolena Theresa and...",https://www.yelp.com/events/new-york-arlo-soho-presents-cheap-therapy-by-hoes-with-feelings-2?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/tFK1r4LV2KHHxIOw3hHmMw/o.jpg,False,2024-06-21T19:30:00-04:00,2024-06-21T22:30:00-04:00,1,0,False,False
Battery Dance presents The 43rd Annual Battery Dance Festival - In-Person and Via Livestream,"75 Battery Place, New York, NY 10280",New York,NY,10280,40.7071123,-74.01712619999999,performing-arts,"Battery Dance celebrates the 43rd Anniversary of its free summer festival from August 11-17, 2024 with a rain date on Sunday August 18, in partnership with...",https://www.yelp.com/events/new-york-battery-dance-presents-the-43rd-annual-battery-dance-festival-in-person-and-via-livestream?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/Nok-tzra0ITOhJOqBKSV3Q/o.jpg,True,2024-08-11T19:00:00-04:00,2024-08-17T21:00:00-04:00,1,0,False,False
South Street Seaport Museum and Bowne & Co. Announce Fresh Prints Open House: Explore Letterpress Printing in Action!,209-211 Water St,New York,NY,10038,40.7072998,-74.0034332,other,"South Street Seaport Museum's 19th century-style letterpress printers, Bowne & Co. offers a monthly opportunity for you to learn about letterpress printing...",https://www.yelp.com/events/new-york-south-street-seaport-museum-and-bowne-and-co-announce-fresh-prints-open-house-explore-letterpress-printing-in-action?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/shhXVBs9_0q3RIGvgXw0yQ/o.jpg,True,2024-06-06T18:00:00-04:00,2024-06-06T20:00:00-04:00,1,0,False,False
Rini and Neel,85 Avenue A,New York,NY,10009,40.7253412,-73.9845143,music,"Thursday, June 13 2024 at 6:30 PM
Doors - 6:30 p.m.
Opening Act: Shef's Kiss - 7:00 p.m.
Rini and Neel - 7:45 p.m.

Rini & Neel present a pulsing night of...",https://www.yelp.com/events/new-york-rini-and-neel?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/-bElm76cNLKayPdvMf-mLg/o.jpg,False,2024-06-13T18:30:00-04:00,2024-06-13T21:00:00-04:00,1,0,False,False
Women In World Music: Ourida and MEÏA,85 Avenue A,New York,NY,10009,40.7253412,-73.9845143,music,"Tuesday, June 18 2024 at 8:30 PM
Doors: 8:30PM
Performance Times:
9PM - Ourida
10PM - MEÏA
20 dollar table minimum per person is required.
21+
Tickets are...",https://www.yelp.com/events/new-york-women-in-world-music-ourida-and-me%C3%AFa?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media1.fl.yelpcdn.com/ephoto/jaqDctMlllmmhSNjyGIwQA/o.jpg,False,2024-06-18T20:30:00-04:00,2024-06-18T23:00:00-04:00,1,0,False,False
Balkan Music with Enver Izmaylov & Fugu Dugu,85 Avenue A,New York,NY,10009,40.7253412,-73.9845143,music,"Sunday, June 23 2024 at 2:30 PM
Doors at 2:30PM, show starts at 3:00PM.
20 dollar table minimum per person is required.
21+
Tickets are non-refundable.
$30...",https://www.yelp.com/events/new-york-balkan-music-with-enver-izmaylov-and-fugu-dugu?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/q5rsnmZiZPdgyglebFuayQ/o.jpg,False,2024-06-23T14:30:00-04:00,2024-06-23T17:00:00-04:00,1,0,False,False
Pedrito Martinez,85 Avenue A,New York,NY,10009,40.7253412,-73.9845143,music,"Thursday, June 20 2024 at 7:00 PM
Doors 7pm ; Show 8pm
Pedrito Martinez Group
Grammy®-nominated, percussionist and vocalist presents, his groundbreaking...",https://www.yelp.com/events/new-york-pedrito-martinez?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,,False,2024-06-20T19:00:00-04:00,,1,0,False,False
Storefront Sounds: Yut Chia,350 Hudson St,New York,NY,10014,40.72767537130437,-74.00678450000056,music,Join us every Wednesday as the Hudson Square Business Improvement District presents live lunchtime music at some of your favorite Hudson Square eateries....,https://www.yelp.com/events/new-york-storefront-sounds-yut-chia?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media3.fl.yelpcdn.com/ephoto/R4dzhhkpuCVzt-KBKB455g/o.jpg,True,2024-06-12T12:00:00-04:00,,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, June 12, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-6?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media4.fl.yelpcdn.com/ephoto/TGcJXEaTmiWRYK5GnTKIGA/o.jpg,False,2024-06-12T19:00:00-04:00,2024-06-12T20:30:00-04:00,1,0,False,False
Drenched @ The Water Tower,96 Wythe Ave,Brooklyn,NY,11249,40.7216011,-73.9588991,nightlife,"Be prepared to get WET at The Water Tower on Wednesday, June 19, from 7-8:30 p.m. at Arlo Williamsburg for DRENCHED! Your hosts Caroline Baniewicz (Barstool...",https://www.yelp.com/events/brooklyn-drenched-the-water-tower-7?adjust_creative=vaXd63wEr8RrzPKFIuH35Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=vaXd63wEr8RrzPKFIuH35Q,https://s3-media2.fl.yelpcdn.com/ephoto/qjHbplvrHH77vX58JFW-EA/o.jpg,False,2024-06-19T19:00:00-04:00,2024-06-19T20:30:00-04:00,1,0,False,False
